schedule_id,nationality,number,name,position,attackpoints,blockpoints,servepoints,efficency,totalabs,attack_pt,attack_err,attack_att,attack_tot,attack_eff,block_pt,block_err,block_touches,block_tot,block_eff,serve_pt,serve_err,serve_attempts,serve_tot,serve_eff,reception_successful,reception_err,reception_attempts,reception_tot,reception_eff,dig_digs,dig_err,dig_tot,dig_eff,set_pt,set_err,set_attempts,set_tot,set_eff
11727,BRA,11,Kavalkievicz Gabriel ,OH,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11727,BRA,12,Santos Isac ,MB,5,3,2,-5.13,10,5,1,4,10,40.00,3,7,4,14,-28.57,2,4,9,15,-13.33,0,0,0,0, ,3,1,6,33.33,0,0,0,0, 
11727,BRA,14,Correia De Souza Douglas ,OH,6,0,0,25.00,6,6,2,0,8,50.00,0,0,1,1,0.00,0,1,2,3,-33.33,1,0,3,4,25.00,1,0,2,50.00,0,0,2,2,0.00
11727,BRA,15,Nascimento Maique Reis ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11727,BRA,17,Hoss Thales ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,8,1,9,18,38.89,9,4,16,31.25,0,0,3,3,0.00
11727,BRA,18,Souza Ricardo Lucarelli ,OH,11,0,1,-6.00,12,11,5,9,25,24.00,0,4,4,8,-50.00,1,6,10,17,-29.41,10,0,18,28,35.71,7,2,10,50.00,0,0,0,0, 
11727,BRA,21,Souza Alan ,O,9,0,0,13.64,9,9,1,2,12,66.67,0,4,1,5,-80.00,0,1,4,5,-20.00,0,0,0,0, ,2,1,5,20.00,0,0,0,0, 
11727,BRA,23,Resende Gualberto Flavio ,MB,0,0,0,-27.59,0,0,2,5,7,-28.57,0,6,5,11,-54.55,0,0,11,11,0.00,0,0,1,1,0.00,3,0,3,100.00,0,0,0,0, 
11727,FRA,1,Chinenyeze BarthÃ©lÃ©my ,MB,6,1,0,-11.11,7,6,1,4,11,45.45,1,9,4,14,-57.14,0,1,10,11,-9.09,1,0,1,2,50.00,4,0,4,100.00,0,0,2,2,0.00
11727,FRA,2,Grebennikov Jenia ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,7,1,14,22,27.27,13,6,22,31.82,0,0,4,4,0.00
11727,FRA,4,Patry Jean ,O,20,0,0,15.00,20,20,4,15,39,41.03,0,4,0,4,-100.00,0,3,14,17,-17.65,0,0,0,0, ,5,0,5,100.00,0,0,0,0, 
11727,FRA,6,Toniutti Benjamin ,S,0,1,0,-16.67,1,0,0,0,0, ,1,3,3,7,-28.57,0,1,10,11,-9.09,0,0,0,0, ,5,1,6,66.67,34,0,52,86,39.53
11727,FRA,7,Tillie Kevin ,OH,12,0,1,9.09,13,12,3,7,22,40.91,0,2,1,3,-66.67,1,4,14,19,-15.79,4,1,10,15,20.00,5,5,12,0.00,0,0,4,4,0.00
11727,FRA,9,Ngapeth Earvin ,OH,11,0,1,-2.44,12,11,1,12,24,41.67,0,5,0,5,-100.00,1,7,4,12,-50.00,6,2,15,23,17.39,6,1,8,62.50,0,0,5,5,0.00
11727,FRA,12,Boyer Stephen ,O,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11727,FRA,14,Le Goff Nicolas ,MB,2,4,1,-3.03,7,2,1,1,4,25.00,4,6,4,14,-14.29,1,1,13,15,0.00,0,0,0,0, ,1,2,3,-33.33,0,0,2,2,0.00
11727,FRA,16,Bultor Daryl ,MB,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11727,FRA,17,Clevenot Trevor ,OH,3,0,0,33.33,3,3,0,2,5,60.00,0,0,1,1,0.00,0,0,3,3,0.00,4,0,3,7,57.14,0,1,2,-50.00,0,0,0,0, 
11727,FRA,18,Rossard Thibault ,OH,0,0,0,-20.00,0,0,0,0,0, ,0,0,0,0, ,0,1,4,5,-20.00,0,0,0,0, ,2,0,2,100.00,0,0,0,0, 
11727,FRA,20,Diez Benjamin ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11727,FRA,23,Meyer LÃ©o ,S,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11727,FRA,24,Gueye Mousse ,MB,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11728,NED,2,Keemink Wessel ,S,0,1,0,-18.18,1,0,0,1,1,0.00,1,3,0,4,-50.00,0,0,6,6,0.00,0,1,1,2,-50.00,4,1,5,60.00,7,0,45,52,13.46
11728,NED,5,van der Ent Luuc ,MB,1,0,0,-44.44,1,1,0,2,3,33.33,0,3,0,3,-100.00,0,2,1,3,-66.67,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11728,NED,6,Dronkers Just ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,7,4,11,22,13.64,5,1,6,66.67,0,0,10,10,0.00
11728,NED,7,Jorna Gijs ,OH,0,0,0,-33.33,0,0,1,1,2,-50.00,0,0,0,0, ,0,0,1,1,0.00,0,0,2,2,0.00,0,0,0, ,0,0,0,0, 
11728,NED,8,Plak Fabian ,MB,2,0,0,-14.29,2,2,0,6,8,25.00,0,2,4,6,-33.33,0,3,4,7,-42.86,0,0,1,1,0.00,2,0,2,100.00,0,0,1,1,0.00
11728,NED,10,van Zeist Maikel ,MB,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11728,NED,12,Tuinstra Bennie Junior ,OH,4,0,0,-5.88,4,4,1,4,9,33.33,0,1,0,1,-100.00,0,3,4,7,-42.86,2,0,11,13,15.38,0,1,1,-100.00,0,0,0,0, 
11728,NED,13,Ottevanger Steven ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11728,NED,14,Abdel-Aziz Nimir ,O,14,0,1,6.82,15,14,7,9,30,23.33,0,2,1,3,-66.67,1,3,7,11,-18.18,0,0,0,0, ,5,1,6,66.67,0,0,1,1,0.00
11728,NED,15,van Solkema Gijs ,S,0,0,0,0.00,0,0,0,0,0, ,0,0,0,0, ,0,0,1,1,0.00,0,0,0,0, ,1,0,1,100.00,0,1,7,8,-12.50
11728,NED,18,Andringa Robbert ,L,4,1,2,4.17,7,4,3,3,10,10.00,1,1,3,5,0.00,2,2,5,9,0.00,9,0,7,16,56.25,2,0,2,100.00,0,0,4,4,0.00
11728,NED,21,van Schie Stijn ,OH,2,1,0,9.09,3,2,2,3,7,0.00,1,0,1,2,50.00,0,0,2,2,0.00,1,1,3,5,0.00,1,1,2,0.00,0,0,0,0, 
11728,NED,22,Wiltenburg Twan ,MB,1,1,0,-10.00,2,1,1,1,3,0.00,1,2,1,4,-25.00,0,0,3,3,0.00,0,0,2,2,0.00,1,0,1,100.00,0,0,0,0, 
11728,NED,25,van Tilburg Stijn ,OH,0,0,0,-40.00,0,0,1,1,2,-50.00,0,1,0,1,-100.00,0,0,2,2,0.00,0,0,0,0, ,0,0,0, ,0,0,1,1,0.00
11728,SLO,1,Å tern TonÄek ,O,10,1,1,13.16,12,10,3,4,17,41.18,1,2,3,6,-16.67,1,2,12,15,-6.67,0,0,0,0, ,5,1,7,57.14,0,0,1,1,0.00
11728,SLO,2,Pajenk Alen ,MB,3,2,0,9.52,5,3,0,1,4,75.00,2,1,2,5,20.00,0,2,10,12,-16.67,0,0,0,0, ,2,1,3,33.33,0,0,2,2,0.00
11728,SLO,3,PernuÅ¡ Gregor ,S,0,1,0,0.00,1,0,0,0,0, ,1,0,0,1,100.00,0,1,0,1,-100.00,0,0,0,0, ,0,1,1,-100.00,0,0,8,8,0.00
11728,SLO,4,Kozamernik Jan ,MB,3,1,0,4.55,4,3,0,2,5,60.00,1,3,4,8,-25.00,0,0,9,9,0.00,0,0,0,0, ,0,0,0, ,0,0,1,1,0.00
11728,SLO,5,Å ket Alen ,O,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11728,SLO,6,Gasparini Mitja ,O,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11728,SLO,11,Å tern Å½iga ,OH,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11728,SLO,12,Klobucar Jan ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11728,SLO,13,KovaÄiÄ Jani ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,9,0,2,11,81.82,7,1,8,75.00,0,0,2,2,0.00
11728,SLO,15,VideÄnik Matic ,MB,1,0,0,12.50,1,1,0,1,2,50.00,0,0,2,2,0.00,0,0,4,4,0.00,0,0,0,0, ,1,0,1,100.00,0,0,0,0, 
11728,SLO,16,Ropret Gregor ,S,0,1,3,7.69,4,0,0,0,0, ,1,2,0,3,-33.33,3,1,6,10,20.00,0,0,1,1,0.00,9,2,13,53.85,11,1,37,49,20.41
11728,SLO,17,Urnaut Tine ,OH,8,0,1,10.00,9,8,0,6,14,57.14,0,3,0,3,-100.00,1,3,9,13,-15.38,7,2,12,21,23.81,3,0,4,75.00,0,0,7,7,0.00
11728,SLO,18,Äebulj Klemen ,OH,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11728,SLO,19,MoÅ¾iÄ Rok ,OH,14,1,1,25.00,16,14,4,9,27,37.04,1,0,2,3,33.33,1,2,7,10,-10.00,2,1,3,6,16.67,2,2,4,0.00,0,1,0,1,-100.00
11729,AUS,1,Graham Beau ,MB,2,0,0,-16.67,2,2,3,3,8,-12.50,0,0,0,0, ,0,1,3,4,-25.00,0,1,0,1,-100.00,1,4,5,-60.00,0,0,1,1,0.00
11729,AUS,2,Dosanjh Arshdeep ,S,0,0,0,-25.00,0,0,0,2,2,0.00,0,0,1,1,0.00,0,2,3,5,-40.00,0,0,1,1,0.00,0,0,0, ,8,1,40,49,14.29
11729,AUS,7,Weir James ,MB,1,0,1,-30.77,2,1,2,2,5,-20.00,0,3,0,3,-100.00,1,1,3,5,0.00,0,0,0,0, ,0,1,1,-100.00,0,0,0,0, 
11729,AUS,8,O'Dea Trent ,MB,1,0,0,0.00,1,1,0,2,3,33.33,0,1,0,1,-100.00,0,0,3,3,0.00,0,2,0,2,-100.00,0,0,0, ,0,0,0,0, 
11729,AUS,11,Perry Luke ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,10,2,8,20,40.00,2,1,3,33.33,0,0,7,7,0.00
11729,AUS,12,Mote Nehemiah ,MB,5,0,0,10.00,5,5,0,3,8,62.50,0,3,0,3,-100.00,0,0,9,9,0.00,1,0,0,1,100.00,2,0,2,100.00,0,0,1,1,0.00
11729,AUS,15,Smith Luke ,OH,5,0,0,-10.00,5,5,6,4,15,-6.67,0,0,0,0, ,0,1,4,5,-20.00,7,3,13,23,17.39,0,0,0, ,0,0,1,1,0.00
11729,AUS,21,Butler Nicholas ,S,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,8,8,0.00
11729,AUS,27,Senica Max ,OH,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11729,AUS,28,Taylor Tim ,OH,1,0,0,-40.00,1,1,2,1,4,-25.00,0,0,0,0, ,0,1,0,1,-100.00,2,1,3,6,16.67,0,0,0, ,0,0,1,1,0.00
11729,AUS,29,Garrett Ethan ,OH,2,1,0,-31.58,3,2,5,4,11,-27.27,1,3,1,5,-40.00,0,1,2,3,-33.33,1,1,5,7,0.00,2,2,4,0.00,0,0,0,0, 
11729,AUS,31,Aubrey Matthew ,O,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11729,AUS,32,Azeez Oluwatobi Elliot ,OH,3,0,0,0.00,3,3,0,7,10,30.00,0,1,0,1,-100.00,0,2,1,3,-66.67,0,0,0,0, ,1,1,2,0.00,0,0,0,0, 
11729,AUS,33,Flowerday Sam ,OH,0,0,0,-100.00,0,0,2,0,2,-100.00,0,0,0,0, ,0,1,0,1,-100.00,0,1,0,1,-100.00,0,0,0, ,0,0,0,0, 
11729,POL,1,Nowakowski Piotr ,MB,2,2,0,7.14,4,2,0,1,3,66.67,2,1,1,4,25.00,0,2,5,7,-28.57,0,0,0,0, ,1,0,1,100.00,0,0,0,0, 
11729,POL,5,Kaczmarek Lukasz ,O,10,6,1,32.43,17,10,2,6,18,44.44,6,3,1,10,30.00,1,0,8,9,11.11,0,0,0,0, ,3,1,4,50.00,0,0,0,0, 
11729,POL,6,Kurek Bartosz ,O,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11729,POL,10,Wojtaszek Damian ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11729,POL,11,Drzyzga Fabian ,S,0,2,3,10.00,5,0,0,0,0, ,2,0,0,2,100.00,3,3,12,18,0.00,0,0,0,0, ,4,0,4,100.00,10,0,36,46,21.74
11729,POL,12,Lomacz Grzegorz ,S,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11729,POL,14,Sliwka Aleksander ,OH,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11729,POL,15,Kochanowski Jakub ,MB,0,1,0,25.00,1,0,0,0,0, ,1,0,1,2,50.00,0,0,2,2,0.00,0,0,0,0, ,0,1,1,-100.00,0,0,0,0, 
11729,POL,16,Semeniuk Kamil ,OH,11,1,1,27.27,13,11,1,3,15,66.67,1,1,0,2,0.00,1,2,13,16,-6.25,2,0,6,8,25.00,1,3,4,-50.00,0,0,1,1,0.00
11729,POL,17,Zatorski Pawel ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,4,1,3,8,37.50,8,1,9,77.78,0,0,4,4,0.00
11729,POL,20,Bieniek Mateusz ,MB,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11729,POL,21,Fornal Tomasz ,OH,6,0,4,14.29,10,6,2,5,13,30.77,0,1,1,2,-50.00,4,3,6,13,7.69,5,0,7,12,41.67,2,1,3,33.33,0,0,1,1,0.00
11729,POL,22,Bednorz Bartosz ,OH,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11729,POL,99,Huber Norbert ,MB,2,1,2,0.00,5,2,0,2,4,50.00,1,3,1,5,-40.00,2,2,5,9,0.00,1,0,0,1,100.00,0,0,0, ,0,0,0,0, 
11730,ITA,7,Balaso Fabio ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,8,1,13,22,31.82,20,4,25,64.00,0,0,9,9,0.00
11730,ITA,11,Galassi Gianluca ,MB,11,4,1,17.95,16,11,0,2,13,84.62,4,4,1,9,0.00,1,5,11,17,-23.53,0,0,0,0, ,4,1,5,60.00,0,0,0,0, 
11730,ITA,15,Sbertoli Riccardo ,S,0,0,1,-8.70,1,0,0,2,2,0.00,0,1,2,3,-33.33,1,2,15,18,-5.56,0,0,0,0, ,6,2,9,44.44,25,0,74,99,25.25
11730,ITA,18,Michieletto Alessandro ,OH,18,3,0,22.95,21,18,0,14,32,56.25,3,5,0,8,-25.00,0,2,19,21,-9.52,6,0,23,29,20.69,9,4,14,35.71,0,0,1,1,0.00
11730,ITA,20,Nelli Gabriele ,O,0,0,0,0.00,0,0,0,0,0, ,0,0,0,0, ,0,0,2,2,0.00,0,0,0,0, ,0,0,0, ,0,0,1,1,0.00
11730,ITA,21,Spirito Luca ,S,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,1,0,4,5,20.00
11730,ITA,23,Pinali Giulio ,O,18,0,0,20.83,18,18,3,9,30,50.00,0,3,1,4,-75.00,0,2,12,14,-14.29,0,0,1,1,0.00,6,4,10,20.00,0,0,2,2,0.00
11730,ITA,24,Cavuto Oreste ,OH,15,1,1,15.22,17,15,7,7,29,27.59,1,1,2,4,0.00,1,2,10,13,-7.69,5,1,17,23,17.39,0,2,3,-66.67,0,0,0,0, 
11730,ITA,25,Vitelli Marco ,MB,0,0,1,-25.00,1,0,1,1,2,-50.00,0,0,0,0, ,1,2,3,6,-16.67,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11730,ITA,26,Cortesia Lorenzo ,MB,7,2,2,2.78,11,7,1,1,9,66.67,2,7,6,15,-33.33,2,2,8,12,0.00,0,0,0,0, ,0,1,1,-100.00,0,0,0,0, 
11730,ITA,28,Recine Francesco ,OH,0,0,1,0.00,1,0,1,1,2,-50.00,0,0,0,0, ,1,0,4,5,20.00,3,0,4,7,42.86,1,3,4,-50.00,0,0,1,1,0.00
11730,ITA,29,Bottolo Mattia ,OH,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11730,ITA,30,Mosca Leandro Ausibio ,MB,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11730,ITA,31,Federici Filippo ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11730,BUL,1,Karyagin Denis ,O,2,0,0,0.00,2,2,2,1,5,0.00,0,0,0,0, ,0,0,2,2,0.00,0,1,4,5,-20.00,1,1,2,0.00,0,0,0,0, 
11730,BUL,2,Chavdarov Stefan ,MB,4,1,0,10.00,5,4,0,3,7,57.14,1,2,0,3,-33.33,0,1,9,10,-10.00,0,0,1,1,0.00,1,0,1,100.00,0,0,1,1,0.00
11730,BUL,3,Kolev Nikolay ,MB,3,1,0,0.00,4,3,1,4,8,25.00,1,3,1,5,-40.00,0,0,7,7,0.00,0,0,2,2,0.00,2,1,3,33.33,0,0,2,2,0.00
11730,BUL,4,Atanasov Martin ,OH,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11730,BUL,6,Stankov Vladimir ,S,0,0,0,-27.78,0,0,0,1,1,0.00,0,4,6,10,-40.00,0,1,6,7,-14.29,0,0,0,0, ,3,2,6,16.67,6,0,56,62,9.68
11730,BUL,9,Seganov Georgi ,S,1,0,0,12.50,1,1,0,0,1,100.00,0,0,0,0, ,0,0,7,7,0.00,0,0,0,0, ,1,0,1,100.00,9,0,36,45,20.00
11730,BUL,12,Petrov Georgi ,OH,2,0,0,-33.33,2,2,2,1,5,0.00,0,3,0,3,-100.00,0,1,3,4,-25.00,2,1,7,10,10.00,1,0,1,100.00,0,0,1,1,0.00
11730,BUL,14,Asparuhov Asparuh ,OH,16,2,1,26.42,19,16,2,13,31,45.16,2,1,4,7,14.29,1,2,12,15,-6.67,16,1,20,37,40.54,6,4,10,20.00,0,0,3,3,0.00
11730,BUL,16,Ivanov Vladislav ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,4,0,6,10,40.00,5,6,11,-9.09,0,0,2,2,0.00
11730,BUL,19,Sokolov Tsvetan ,O,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11730,BUL,22,Kartev Nikolay ,MB,8,1,0,-5.13,9,8,1,2,11,63.64,1,9,0,10,-80.00,0,1,17,18,-5.56,0,1,0,1,-100.00,0,0,0, ,0,0,0,0, 
11730,BUL,24,Ivanov Martin ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,2,0,11,13,15.38,6,0,8,75.00,0,0,2,2,0.00
11730,BUL,25,Parapunov Radoslav ,O,17,4,1,13.56,22,17,8,10,35,25.71,4,1,3,8,37.50,1,5,10,16,-25.00,0,0,0,0, ,4,3,9,11.11,0,0,1,1,0.00
11730,BUL,26,Ivanov Svetoslav ,OH,7,0,0,13.04,7,7,2,4,13,38.46,0,1,1,2,-50.00,0,1,7,8,-12.50,4,3,5,12,8.33,2,2,4,0.00,0,0,0,0, 
11731,RUS,1,Podlesnykh Yaroslav ,OH,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11731,RUS,2,Vlasov Ilia ,MB,11,1,0,15.15,12,11,0,5,16,68.75,1,4,3,8,-37.50,0,3,6,9,-33.33,0,0,2,2,0.00,0,0,0, ,0,0,0,0, 
11731,RUS,4,Volvich Artem ,MB,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11731,RUS,5,Semyshev Anton ,OH,9,1,0,0.00,10,9,6,6,21,14.29,1,1,1,3,0.00,0,3,12,15,-20.00,8,1,11,20,35.00,4,3,8,12.50,0,0,0,0, 
11731,RUS,6,Baranov Evgeny ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11731,RUS,10,Bogdan Denis ,OH,0,0,0,-50.00,0,0,1,1,2,-50.00,0,0,0,0, ,0,1,1,2,-50.00,0,0,0,0, ,0,0,1,0.00,0,0,0,0, 
11731,RUS,11,Pankov Pavel ,S,2,1,0,-8.00,3,2,0,0,2,100.00,1,4,2,7,-42.86,0,1,15,16,-6.25,0,0,0,0, ,4,6,12,-16.67,28,0,61,89,31.46
11731,RUS,13,Muserskiy Dmitriy ,MB,1,1,0,0.00,2,1,0,1,2,50.00,1,1,0,2,0.00,0,1,2,3,-33.33,0,0,0,0, ,1,0,1,100.00,0,0,0,0, 
11731,RUS,15,Poletaev Victor ,O,0,0,0,-20.00,0,0,0,0,0, ,0,0,0,0, ,0,1,4,5,-20.00,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11731,RUS,17,Mikhaylov Maxim ,O,13,1,1,14.04,15,13,2,15,30,36.67,1,2,2,5,-20.00,1,3,18,22,-9.09,0,0,1,1,0.00,7,0,7,100.00,0,1,2,3,-33.33
11731,RUS,18,Kliuka Egor ,OH,17,0,0,13.04,17,17,3,8,28,50.00,0,5,0,5,-100.00,0,3,10,13,-23.08,6,0,12,18,33.33,12,1,15,73.33,0,0,3,3,0.00
11731,RUS,20,Kurkaev Ilyas ,MB,3,1,1,12.50,5,3,0,3,6,50.00,1,2,1,4,-25.00,1,1,4,6,0.00,0,0,0,0, ,1,0,1,100.00,0,0,2,2,0.00
11731,RUS,24,Kobzar Igor ,S,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11731,RUS,27,Golubev Valentin ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,9,2,17,28,25.00,7,1,9,66.67,0,0,5,5,0.00
11731,USA,4,Jendryk II Jeffrey ,MB,4,0,1,6.67,5,4,1,0,5,60.00,0,2,1,3,-66.67,1,1,5,7,0.00,0,0,0,0, ,2,0,2,100.00,0,0,0,0, 
11731,USA,5,Ensing Kyle ,O,6,0,0,3.85,6,6,2,4,12,33.33,0,1,4,5,-20.00,0,2,7,9,-22.22,0,0,0,0, ,3,1,4,50.00,0,0,2,2,0.00
11731,USA,6,Stahl Mitchell ,MB,4,1,0,7.14,5,4,0,2,6,66.67,1,2,1,4,-25.00,0,2,2,4,-50.00,1,0,2,3,33.33,0,0,1,0.00,0,0,0,0, 
11731,USA,7,Shoji Kawika ,S,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11731,USA,8,Defalco Torey ,OH,10,2,0,-4.08,12,10,7,9,26,11.54,2,3,2,7,-14.29,0,4,12,16,-25.00,3,1,18,22,9.09,6,2,9,44.44,0,0,2,2,0.00
11731,USA,11,Christenson Micah ,S,4,0,1,-6.90,5,4,0,2,6,66.67,0,4,2,6,-66.67,1,3,13,17,-11.76,0,0,1,1,0.00,4,6,12,-16.67,35,0,50,85,41.18
11731,USA,13,Patch Benjamin ,O,4,0,0,-5.26,4,4,3,7,14,7.14,0,0,1,1,0.00,0,2,2,4,-50.00,0,0,0,0, ,2,1,3,33.33,0,0,1,1,0.00
11731,USA,15,Sander Brenden ,OH,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11731,USA,17,Jaeschke Thomas ,OH,14,1,1,24.39,16,14,2,5,21,57.14,1,2,2,5,-20.00,1,2,12,15,-6.67,5,1,15,21,19.05,6,7,15,-6.67,0,0,2,2,0.00
11731,USA,18,Muagututia Garrett ,OH,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11731,USA,19,Averill Taylor ,MB,4,1,0,25.00,5,4,0,2,6,66.67,1,1,0,2,0.00,0,0,8,8,0.00,0,0,0,0, ,1,0,2,50.00,0,0,1,1,0.00
11731,USA,20,Smith David ,MB,2,0,0,-14.29,2,2,1,2,5,20.00,0,2,1,3,-66.67,0,1,5,6,-16.67,0,0,0,0, ,2,1,3,33.33,0,0,0,0, 
11731,USA,21,Watten Dustin ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11731,USA,22,Shoji Erik ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,10,0,17,27,37.04,8,2,11,54.55,0,0,5,5,0.00
11732,ARG,2,Pereyra Federico ,O,4,0,0,-25.00,4,4,7,9,20,-15.00,0,1,1,2,-50.00,0,3,3,6,-50.00,0,0,0,0, ,1,0,3,33.33,0,0,2,2,0.00
11732,ARG,3,Martinez Franchi Jan ,OH,7,0,0,7.14,7,7,1,9,17,35.29,0,1,0,1,-100.00,0,3,7,10,-30.00,5,0,14,19,26.32,9,1,10,80.00,0,0,4,4,0.00
11732,ARG,5,Uriarte Nicolas ,S,0,2,0,20.00,2,0,0,1,1,0.00,2,0,3,5,40.00,0,0,4,4,0.00,0,0,0,0, ,2,0,3,66.67,15,0,24,39,38.46
11732,ARG,6,Poglajen Cristian ,OH,4,0,0,0.00,4,4,2,6,12,16.67,0,2,3,5,-40.00,0,0,5,5,0.00,1,1,9,11,0.00,5,2,7,42.86,0,0,0,0, 
